CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2022
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",23451670
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",7816904
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",3262283
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",83,Government and government enterprises,15617828
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",1,All industry total,21712946
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",533364
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",59089
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",10,"    Utilities",4221316
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",11,"    Construction",1249884
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",12,"    Manufacturing",1249294
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",454188
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",35,"    Retail trade",1702107
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",254738
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",45,"    Information",432855
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",4090421
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",59,"    Professional and business services",1568047
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1572227
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1340819
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",436478
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",83,Government and government enterprises,2548121
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",1,All industry total,19175929
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",313579
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",9128
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",10,"    Utilities",58225
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",11,"    Construction",704419
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",12,"    Manufacturing",3369577
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",1002755
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",35,"    Retail trade",1410178
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",216466
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",45,"    Information",209191
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",4115205
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",59,"    Professional and business services",1968240
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1822471
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1194259
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",533399
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",83,Government and government enterprises,2248837
42140,"Santa Fe, NM (Metropolitan Statistical Area)",1,All industry total,8797344
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",8321
42140,"Santa Fe, NM (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",15302
42140,"Santa Fe, NM (Metropolitan Statistical Area)",10,"    Utilities",16003
42140,"Santa Fe, NM (Metropolitan Statistical Area)",11,"    Construction",(D)
42140,"Santa Fe, NM (Metropolitan Statistical Area)",12,"    Manufacturing",(D)
42140,"Santa Fe, NM (Metropolitan Statistical Area)",34,"    Wholesale trade",231579
42140,"Santa Fe, NM (Metropolitan Statistical Area)",35,"    Retail trade",753888
42140,"Santa Fe, NM (Metropolitan Statistical Area)",36,"    Transportation and warehousing",82359
42140,"Santa Fe, NM (Metropolitan Statistical Area)",45,"    Information",327231
42140,"Santa Fe, NM (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",2172164
42140,"Santa Fe, NM (Metropolitan Statistical Area)",59,"    Professional and business services",850432
42140,"Santa Fe, NM (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",896610
42140,"Santa Fe, NM (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",815454
42140,"Santa Fe, NM (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",382767
42140,"Santa Fe, NM (Metropolitan Statistical Area)",83,Government and government enterprises,1828496
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,All industry total,36081257
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",1935372
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",382568
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",10,"    Utilities",77491
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",11,"    Construction",1226560
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",12,"    Manufacturing",3062303
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",1213100
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",35,"    Retail trade",2141205
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",505003
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",45,"    Information",2300987
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",7548961
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",59,"    Professional and business services",4852898
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2984788
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",2176504
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",831919
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",83,Government and government enterprises,4841599
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",1,All industry total,36876932
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",249465
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",60341
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",10,"    Utilities",1217997
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",11,"    Construction",2704551
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",12,"    Manufacturing",5463080
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",1493706
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",35,"    Retail trade",2758554
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",558657
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",45,"    Information",810658
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",8105897
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",59,"    Professional and business services",3772824
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",3472338
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1866422
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",985796
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",83,Government and government enterprises,3356646
42340,"Savannah, GA (Metropolitan Statistical Area)",1,All industry total,29451859
42340,"Savannah, GA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",41488
42340,"Savannah, GA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
42340,"Savannah, GA (Metropolitan Statistical Area)",10,"    Utilities",(D)
42340,"Savannah, GA (Metropolitan Statistical Area)",11,"    Construction",1550745
42340,"Savannah, GA (Metropolitan Statistical Area)",12,"    Manufacturing",5180533
42340,"Savannah, GA (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
42340,"Savannah, GA (Metropolitan Statistical Area)",35,"    Retail trade",1988819
42340,"Savannah, GA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",2085809
42340,"Savannah, GA (Metropolitan Statistical Area)",45,"    Information",302127
42340,"Savannah, GA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
42340,"Savannah, GA (Metropolitan Statistical Area)",59,"    Professional and business services",2227040
42340,"Savannah, GA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2563870
42340,"Savannah, GA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1515151
42340,"Savannah, GA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",641219
42340,"Savannah, GA (Metropolitan Statistical Area)",83,Government and government enterprises,3270620
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",1,All industry total,32328331
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",20138
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",594522
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",10,"    Utilities",1991025
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",11,"    Construction",1131522
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",12,"    Manufacturing",3889899
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",34,"    Wholesale trade",1944628
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",35,"    Retail trade",2489398
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",2238492
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",45,"    Information",1057756
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",5078370
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",59,"    Professional and business services",2615110
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",4163014
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1248337
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",748689
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",83,Government and government enterprises,3117431
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,All industry total,517803332
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",887392
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",199124
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",10,"    Utilities",608390
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",11,"    Construction",19468854
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",12,"    Manufacturing",40778764
